Gender,New,OCS1,OCS2,OCS3,OCS4,WRI1,WRI2,WRI3,WRI4,Logins_start-OCS1,Logins_OCS1-WRI1,Logins_WRI1-OCS2,Logins_OCS2-WRI2,Logins_WRI2-OCS3,Logins_OCS3-WRI3,LoginsWRI3-OCS4,Logins_OCS4-WRI4,ViewsForumPs_Start-OCS1,ViewsForumPs_OCS1-WRI1,ViewsForumPs_WRI1-OCS2,ViewsForumPs_OCS2-WRI2,ViewsForumPs_WRI2-OCS3,ViewsForumPs_OCS3-WRI3,ViewsForumPs_WRI3-OCS4,ViewsForumPs_OCS4-WRI4,ViewsForumC_Start-OCS1,ViewsForumC_OCS1-WRI1,ViewsForumC_WRI1-OCS2,ViewsForumC_OCS2-WRI2,ViewsForumC_WRI2-OCS3,ViewsForumC_OCS3-WRI3,ViewsForumC_WRI3-OCS4,ViewsForumC_OCS4-WRI4,ViewsForumTheStart-OCS1,ViewsForumTheOCS1-WRI1,ViewsForumTheWRI1-OCS2,ViewsForumTheOCS2-WRI2,ViewsForumTheWRI2-OCS3,ViewsForumTheOCS3-WRI3,ViewsForumTheWRI3-OCS4,ViewsForumTheOCS4-WRI4,ViewsForumTm_Start-OCS1,ViewsForumTm_OCS1-WRI1,ViewsForumTm_WRI1-OCS2,ViewsForumTm_OCS2-WRI2,ViewsForumTm_WRI2-OCS3,ViewsForumTm_OCS3-WRI3,ViewsForumTm_WRI3-OCS4,ViewsForumTm_OCS4-WRI4,ViewsNews_Start-OCS1,ViewsNews_OCS1-WRI1,ViewsNews_WRI1-OCS2,ViewsNews_OCS2-WRI2,ViewsNews_WRI2-OCS3,ViewsNews_OCS3-WRI3,ViewsNews_WRI3-OCS4,ViewsNews_OCS4-WRI4,PostsForumPs_Start-OCS1,PostsForumPs_OCS1-WRI1,PostsForumPs_WRI1-OCS2,PostsForumPs_OCS2-WRI2,PostsForumPs_WRI2-OCS3,PostsForumPs_OCS3-WRI3,PostsForumPs_WRI3-OCS4,PostsForumPs_OCS4-WRI4,PostsForumC_Start-OCS1,PostsForumC_OCS1-WRI1,PostsForumC_WRI1-OCS2,PostsForumC_OCS2-WRI2,PostsForumC_WRI2-OCS3,PostsForumC_OCS3-WRI3,PostsForumC_WRI3-OCS4,PostsForumC_OCS4-WRI4,PostsForumThe_Start-OCS1,PostsForumThe_OCS1-WRI1,PostsForumThe_WRI1-OCS2,PostsForumThe_OCS2-WRI2,PostsForumThe_WRI2-OCS3,PostsForumThe_OCS3-WRI3,PostsForumThe_WRI3-OCS4,PostsForumThe_OCS4-WRI4,PostsForumTm_Start-OCS1,PostsForumTm_OCS1-WRI1,PostsForumTm_WRI1-OCS2,PostsForumTm_OCS2-WRI2,PostsForumTm_WRI2-OCS3,PostsForumTm_OCS3-WRI3,PostsForumTm_WRI3-OCS4,PostsForumTm_OCS4-WRI4,Final
F,1,present,absent,present,present,10,10,10,10,9,52,109,93,54,100,76,56,0,0,84,74,0,0,0,0,0,0,0,0,42,64,0,0,33,108,38,85,28,61,28,47,18,59,20,46,15,33,15,26,15,5,19,3,19,5,19,3,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,5,2,4,1,3,1,2,0,1,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,4,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,present,8,8.5,5.5,0,31,63,56,30,26,15,31,11,0,0,47,42,0,0,0,0,0,0,0,0,4,5,0,0,4,13,5,10,3,8,3,6,2,6,2,5,2,3,2,3,11,4,15,2,15,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9.5,5.5,7.5,0,0,13,4,21,3,12,0,7,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,1,2,1,2,1,1,1,1,6,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,absent,absent,1,0,0,0,2,18,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,6,12,4,9,4,7,5,16,6,13,4,9,4,7,3,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,fail
M,1,present,absent,absent,absent,6.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,present,9.5,9,10,10,13,41,58,138,66,110,102,125,0,0,278,243,0,0,0,0,0,0,0,0,98,147,0,0,56,184,64,144,48,104,48,80,31,103,36,81,27,58,27,45,27,9,35,5,35,9,35,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,1,0,1,0,1,fail
M,1,present,absent,present,absent,9,6,7,0,4,7,46,24,14,20,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,2,1,2,1,2,1,1,0,1,0,1,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,absent,absent,9,4,0,0,19,31,18,12,4,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,30,10,24,8,17,8,13,1,3,1,2,1,2,1,1,7,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,9.5,8,9,6,24,24,58,34,17,21,23,20,0,0,18,15,0,0,0,0,0,0,0,0,0,1,0,0,9,29,10,23,8,16,8,13,2,6,2,5,2,3,2,3,8,3,10,2,10,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,present,present,10,10,10,7,6,28,94,36,27,40,26,31,0,0,7,6,0,0,0,0,0,0,0,0,4,7,0,0,6,20,7,16,5,11,5,9,7,23,8,18,6,13,6,10,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,pass
M,1,present,absent,absent,absent,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9,10,8.5,6.5,2,49,25,50,21,28,15,23,0,0,20,18,0,0,0,0,0,0,0,0,2,3,0,0,22,73,25,57,19,41,19,32,3,10,4,8,3,6,3,4,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9,7,5.5,0,10,31,31,38,23,16,14,12,0,0,35,31,0,0,0,0,0,0,0,0,2,3,0,0,8,26,9,20,7,15,7,11,3,11,4,8,3,6,3,5,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,0,0,0,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,absent,present,absent,8,2,8.5,6,12,24,25,24,15,9,8,10,0,0,3,3,0,0,0,0,0,0,0,0,2,4,0,0,3,10,4,8,3,6,3,4,2,7,2,5,2,4,2,3,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,0,0,0,8,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,1,3,1,2,1,4,2,3,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,fail
M,1,present,absent,absent,present,10,9.5,9.5,7.5,18,60,53,51,43,50,53,39,0,0,20,18,0,0,0,0,0,0,0,0,2,4,0,0,5,15,5,12,4,9,4,7,11,36,13,28,9,21,9,16,5,2,7,1,7,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,pass
M,1,present,absent,absent,absent,9.5,7,0,7,7,15,23,17,9,11,4,8,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,3,1,2,1,2,0,1,0,1,0,1,0,1,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,present,9.5,6.5,7.5,0,7,49,126,36,51,13,14,6,0,0,45,40,0,0,0,0,0,0,0,0,4,5,0,0,31,102,36,80,27,58,27,45,3,11,4,9,3,6,3,5,18,6,25,4,25,6,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,absent,absent,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,absent,absent,absent,0,0,0,0,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,12,4,8,4,6,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,8.5,1,0,0,17,27,22,27,18,7,5,0,0,0,31,27,0,0,0,0,0,0,0,0,10,15,0,0,25,82,28,64,21,46,21,36,6,20,7,15,5,11,5,9,8,3,10,2,10,3,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,2,1,1,1,1,1,1,fail
M,1,present,present,absent,absent,8,0,0,0,12,24,21,9,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,45,16,35,12,25,12,20,3,10,3,8,3,6,3,4,6,2,8,1,8,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,10,10,10,10,9,70,110,128,57,81,92,120,0,0,337,294,0,0,0,0,0,0,0,0,43,65,0,0,79,259,90,202,67,146,67,112,19,62,22,49,16,35,16,27,12,4,16,2,16,4,16,2,0,0,15,14,0,0,0,0,0,0,0,0,1,1,0,0,3,8,3,6,2,5,2,4,1,3,1,3,1,2,1,1,pass
M,1,present,present,present,present,9.5,10,10,9,13,66,97,67,47,64,61,76,0,0,34,29,0,0,0,0,0,0,0,0,5,8,0,0,17,55,19,43,14,31,14,24,4,14,5,11,4,8,4,6,11,4,15,2,15,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,pass
M,1,present,present,absent,absent,7,2.5,0.5,0,2,7,4,12,2,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,4,12,4,9,3,7,3,5,3,11,4,8,3,6,3,5,6,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,fail
M,1,present,absent,absent,absent,5,0,0,0,4,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,0,1,0,1,0,1,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,absent,8,3.5,4.5,9,15,16,23,16,7,15,14,16,0,0,4,3,0,0,0,0,0,0,0,0,1,2,0,0,6,21,7,16,5,12,5,9,1,4,1,3,1,2,1,2,5,2,6,1,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,9,8,9.5,8.5,16,15,13,19,25,29,10,9,0,0,28,25,0,0,0,0,0,0,0,0,6,9,0,0,18,60,21,47,16,34,16,26,1,2,1,1,1,1,1,1,8,3,11,2,11,3,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,10,8,10,10,39,46,76,50,105,38,73,33,0,0,38,34,0,0,0,0,0,0,0,0,6,8,0,0,19,61,21,48,16,34,16,27,4,14,5,11,4,8,4,6,7,2,10,1,10,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,1,0,0,0,11,10,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,1,3,1,2,1,2,1,2,1,2,1,1,1,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,absent,9,4,0,9.5,23,35,41,45,24,13,3,13,0,0,126,110,0,0,0,0,0,0,0,0,23,34,0,0,27,89,31,70,23,50,23,39,11,35,12,27,9,20,9,15,17,6,23,3,23,6,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,pass
M,1,absent,absent,absent,absent,4,9.5,8.5,9.5,2,4,3,5,12,5,9,3,0,0,28,24,0,0,0,0,0,0,0,0,3,4,0,0,1,5,2,4,1,3,1,2,0,1,0,1,0,0,0,0,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,present,6.5,1.5,3.5,9,8,51,83,109,52,71,63,37,0,0,185,161,0,0,0,0,0,0,0,0,10,15,0,0,22,73,25,57,19,41,19,32,3,9,3,7,2,5,2,4,19,6,25,4,25,6,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9.5,5,0,6.5,0,2,17,0,39,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,absent,absent,absent,absent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,8.5,7,8.5,8,21,48,23,22,32,9,23,16,0,0,14,13,0,0,0,0,0,0,0,0,4,7,0,0,8,27,9,21,7,15,7,12,3,9,3,7,2,5,2,4,10,3,13,2,13,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,9,9,7.5,0,8,16,12,2,3,5,3,1,0,0,4,4,0,0,0,0,0,0,0,0,5,7,0,0,14,45,16,35,12,25,12,19,1,2,1,2,1,1,1,1,12,4,16,2,16,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9.5,9,10,3,7,39,29,39,19,25,25,15,0,0,15,14,0,0,0,0,0,0,0,0,1,2,0,0,8,26,9,20,7,15,7,11,8,26,9,21,7,15,7,12,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,1,pass
M,1,present,absent,absent,absent,9.5,6.5,10,0,22,41,46,19,17,10,9,4,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,10,3,7,3,6,0,1,0,1,0,1,0,0,4,1,6,1,6,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,present,9.5,5,7,0,17,20,12,6,14,12,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6,20,7,15,5,11,5,9,0,1,1,1,0,1,0,1,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,4,0,0,0,11,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,10,22,7,16,7,12,0,1,0,1,0,1,0,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9,7,7.5,0,2,13,8,7,4,9,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,4,13,4,10,3,7,3,6,2,5,2,4,1,3,1,2,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,9,9,8,7,6,14,25,13,7,6,25,2,0,0,46,40,0,0,0,0,0,0,0,0,15,23,0,0,20,64,22,50,17,36,17,28,2,8,3,6,2,4,2,3,11,4,14,2,14,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,present,present,10,3,10,9.5,6,26,27,30,35,27,28,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,14,5,11,4,8,4,6,4,13,5,10,3,8,3,6,3,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,pass
M,1,absent,absent,absent,absent,2.5,4,4.5,0,4,15,3,21,23,9,6,3,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,4,13,4,10,3,7,3,6,1,2,1,2,1,1,1,1,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,10,9.5,9,9.5,16,68,139,204,143,186,109,74,0,0,21,18,0,0,0,0,0,0,0,0,6,10,0,0,26,86,30,68,23,49,23,38,19,63,22,50,17,36,17,28,7,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,pass
M,1,present,absent,absent,present,10,10,0,9.5,10,24,12,62,16,32,28,39,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,9,31,11,24,8,17,8,13,3,9,3,7,2,5,2,4,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,present,absent,present,10,7.5,10,7,6,16,11,11,6,9,11,11,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,0,6,19,7,15,5,11,5,8,1,2,1,2,1,1,1,1,10,3,13,2,13,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,absent,absent,absent,0,0,0,0,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,4,13,4,10,3,7,3,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,7,5,6,3,16,8,5,3,15,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,8,27,10,21,7,15,7,12,1,3,1,3,1,2,1,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,6,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,6,12,4,9,4,7,3,10,3,8,3,5,3,4,4,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,10,4.5,3.5,0,10,61,33,48,22,56,21,13,0,0,36,32,0,0,0,0,0,0,0,0,21,31,0,0,25,84,29,66,22,47,22,36,10,33,11,26,9,18,9,14,16,5,21,3,21,5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,present,present,present,8,7,6,6,1,14,11,28,17,23,11,17,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,4,13,5,10,3,8,3,6,2,6,2,4,1,3,1,2,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,present,absent,6,8.5,5.5,0,2,6,1,3,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,absent,absent,absent,absent,9.5,5,10,10,1,12,20,19,24,16,34,20,0,0,6,5,0,0,0,0,0,0,0,0,1,1,0,0,3,9,3,7,2,5,2,4,1,3,1,2,1,1,1,1,14,5,19,3,19,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,9.5,9.5,7.5,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,8,3,0,0,4,18,18,4,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,11,4,8,4,6,4,12,4,9,3,7,3,5,4,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,2,0,0,0,19,11,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,0,1,0,1,0,1,0,0,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
